time,T_amb,q_server_kW,T_room,phi_room,X_room,vent_on,ac_on,m_dot_vent,Q_AC_kW,Q_AC_max_kW,m_dot_ac,W_comp_kW,fan_limited,ac_overloaded,n_cycles_cum
0.0,11.4,2.2,14.998626750135173,0.5287937031277298,0.005661081003599224,True,False,0.6014830306896808,0.0,0.0,0.0,0.0,False,False,0
0.08333333333333333,11.25,2.18,14.999380519860813,0.4962763731760827,0.005310249929631736,True,False,0.5722476267785782,0.0,0.0,0.0,0.0,False,False,0
0.16666666666666666,11.1,2.17,14.999710957277752,0.4795422529155957,0.00512982507591062,True,False,0.5477822455516784,0.0,0.0,0.0,0.0,False,False,0
0.25,10.95,2.15,14.999860361051423,0.46959284727456135,0.005022582232679163,True,False,0.5226956930034242,0.0,0.0,0.0,0.0,False,False,0
0.3333333333333333,10.8,2.13,14.99993031943434,0.4626438727950957,0.004947689975843937,True,False,0.4993984393615324,0.0,0.0,0.0,0.0,False,False,0
0.4166666666666667,10.65,2.12,14.999964276629546,0.45706261845951995,0.004887543672446731,True,False,0.47996954015548693,0.0,0.0,0.0,0.0,False,False,0
0.5,10.5,2.1,14.999981160212517,0.4521647087445564,0.004834766658650804,True,False,0.4596454524846607,0.0,0.0,0.0,0.0,False,False,0
0.5833333333333334,10.38,2.08,14.999989838304598,0.44800506972357634,0.0047899499463660644,True,False,0.44348210706354196,0.0,0.0,0.0,0.0,False,False,0
0.6666666666666666,10.27,2.07,14.999994423954508,0.4443422759073596,0.004750490657346247,True,False,0.4311205740301008,0.0,0.0,0.0,0.0,False,False,0
0.75,10.15,2.05,14.999996877019546,0.44083561088404977,0.004712717384868554,True,False,0.41642718156794545,0.0,0.0,0.0,0.0,False,False,0
0.8333333333333334,10.03,2.03,14.999998216523915,0.43742286651053824,0.004675959853733265,True,False,0.40244213141676094,0.0,0.0,0.0,0.0,False,False,0
0.9166666666666666,9.92,2.02,14.999998966316873,0.4341758177418892,0.0046409908133873325,True,False,0.39181833371846714,0.0,0.0,0.0,0.0,False,False,0
1.0,9.8,2.0,14.999999390115983,0.4309280138444482,0.00460601744358362,True,False,0.37901778694183824,0.0,0.0,0.0,0.0,False,False,0
1.0833333333333333,9.67,2.0,14.999999635516478,0.42755665072951726,0.00456971761887243,True,False,0.36980604356281155,0.0,0.0,0.0,0.0,False,False,0
1.1666666666666667,9.53,2.0,14.999999779294885,0.4240200451615419,0.00453164309621976,True,False,0.3603748677319671,0.0,0.0,0.0,0.0,False,False,0
1.25,9.4,2.0,14.999999864796854,0.4205044067746743,0.004493798871376798,True,False,0.35203914546881954,0.0,0.0,0.0,0.0,False,False,0
1.3333333333333333,9.27,2.0,14.999999916252346,0.4170117292940727,0.004456206326827914,True,False,0.3440812617797342,0.0,0.0,0.0,0.0,False,False,0
1.4166666666666667,9.13,2.0,14.999999947531002,0.4134449931056163,0.004417821319562134,True,False,0.3359050091973589,0.0,0.0,0.0,0.0,False,False,0
1.5,9.0,2.0,14.999999966794002,0.4099412677591304,0.004380119007657946,True,False,0.3286540612886851,0.0,0.0,0.0,0.0,False,False,0
1.5833333333333335,8.88,2.0,14.999999978796335,0.40657905966284313,0.004343943776292411,True,False,0.322233998599825,0.0,0.0,0.0,0.0,False,False,0
1.6666666666666665,8.77,2.0,14.999999986353203,0.40340370376934076,0.004309782791640409,True,False,0.31656597018849286,0.0,0.0,0.0,0.0,False,False,0
1.75,8.65,2.0,14.999999991143671,0.40026123798211255,0.004275979311621398,True,False,0.3106063830216406,0.0,0.0,0.0,0.0,False,False,0
1.8333333333333335,8.53,2.0,14.99999999420643,0.39714728185152753,0.004242486108488224,True,False,0.3048676178867324,0.0,0.0,0.0,0.0,False,False,0
1.9166666666666665,8.42,2.0,14.999999996183128,0.39414520377477313,0.00421019963863792,True,False,0.29979075645028475,0.0,0.0,0.0,0.0,False,False,0
2.0,8.3,2.0,14.999999997466604,0.39113633187674635,0.004177843443283968,True,False,0.29444227154496416,0.0,0.0,0.0,0.0,False,False,0
2.0833333333333335,8.18,2.0,14.999999998306372,0.38813060931554516,0.004145524452764568,True,False,0.2892817886043919,0.0,0.0,0.0,0.0,False,False,0
2.1666666666666665,8.07,2.0,14.999999998860545,0.38521516464315814,0.00411417936113937,True,False,0.2847081637324595,0.0,0.0,0.0,0.0,False,False,0
2.25,7.95,2.0,14.99999999922822,0.38228520839026403,0.00408268141136216,True,False,0.2798813402387812,0.0,0.0,0.0,0.0,False,False,0
2.3333333333333335,7.83,2.0,14.999999999473843,0.3793528235337699,0.004051160526218716,True,False,0.27521589390081125,0.0,0.0,0.0,0.0,False,False,0
2.4166666666666665,7.72,2.0,14.999999999639224,0.37650186574471317,0.004020517962281939,True,False,0.271074188034309,0.0,0.0,0.0,0.0,False,False,0
2.5,7.6,2.0,14.999999999751106,0.3736360710338221,0.003989718951607117,True,False,0.2666962256438685,0.0,0.0,0.0,0.0,False,False,0
2.5833333333333335,7.5,2.02,14.999999999828079,0.3708910967425841,0.003960221252668164,True,False,0.26578635816178026,0.0,0.0,0.0,0.0,False,False,0
2.6666666666666665,7.4,2.03,14.999999999880883,0.36824428133662446,0.003931781008948753,True,False,0.26360207183424395,0.0,0.0,0.0,0.0,False,False,0
2.75,7.3,2.05,14.99999999991737,0.36565829342595196,0.0039039968573639,True,False,0.26275628484465235,0.0,0.0,0.0,0.0,False,False,0
2.8333333333333335,7.2,2.07,14.999999999942617,0.3631186444232175,0.003876712976917588,True,False,0.2619323476226442,0.0,0.0,0.0,0.0,False,False,0
2.9166666666666665,7.1,2.08,14.999999999960039,0.36062530191317826,0.0038499288888941257,True,False,0.25988000586859006,0.0,0.0,0.0,0.0,False,False,0
3.0,7.0,2.1,14.999999999972141,0.35815823021306004,0.003823429264485464,True,False,0.25911286845743675,0.0,0.0,0.0,0.0,False,False,0
3.0833333333333335,6.9,2.12,14.999999999980552,0.3557136788353013,0.0037971737515854775,True,False,0.2583648258253439,0.0,0.0,0.0,0.0,False,False,0
3.1666666666666665,6.8,2.13,14.999999999986393,0.3532984654906818,0.0037712355049691953,True,False,0.25643127526410237,0.0,0.0,0.0,0.0,False,False,0
3.25,6.7,2.15,14.999999999990468,0.3508983629300786,0.0037454616709801823,True,False,0.2557337990727156,0.0,0.0,0.0,0.0,False,False,0
3.3333333333333335,6.6,2.17,14.999999999993316,0.3485129989148984,0.0037198482124109183,True,False,0.25505307340993544,0.0,0.0,0.0,0.0,False,False,0
3.4166666666666665,6.5,2.18,14.999999999995298,0.3461511264519359,0.003694489066314156,True,False,0.25322691435653155,0.0,0.0,0.0,0.0,False,False,0
3.5,6.4,2.2,14.99999999999669,0.34380069785341943,0.003669254832151555,True,False,0.25259138828315425,0.0,0.0,0.0,0.0,False,False,0
3.5833333333333335,6.3,2.25,14.999999999997684,0.34143607491867006,0.003643870261180243,True,False,0.2553756156063277,0.0,0.0,0.0,0.0,False,False,0
3.6666666666666665,6.2,2.3,14.999999999998382,0.3390665049909807,0.003618434649703861,True,False,0.2580970337975264,0.0,0.0,0.0,0.0,False,False,0
3.75,6.1,2.35,14.999999999998877,0.3366985905314436,0.0035930188743988458,True,False,0.26075775505003324,0.0,0.0,0.0,0.0,False,False,0
3.8333333333333335,6.0,2.4,14.99999999999922,0.33433699728227617,0.0035676730038681002,True,False,0.26335979774429846,0.0,0.0,0.0,0.0,False,False,0
3.9166666666666665,5.9,2.45,14.999999999999462,0.33198498233547885,0.0035424319739686258,True,False,0.26590509160057135,0.0,0.0,0.0,0.0,False,False,0
4.0,5.8,2.5,14.999999999999629,0.3296447851761044,0.003517319790065141,True,False,0.26839548249560935,0.0,0.0,0.0,0.0,False,False,0
4.083333333333333,5.73,2.58,14.999999999999746,0.3275026114147956,0.003494334322799475,True,False,0.27490183739057855,0.0,0.0,0.0,0.0,False,False,0
4.166666666666667,5.67,2.67,14.999999999999828,0.32557159220013293,0.003473615985836972,True,False,0.2826700441631953,0.0,0.0,0.0,0.0,False,False,0
4.25,5.6,2.75,14.999999999999883,0.3237289462856153,0.0034538471054633584,True,False,0.28898115488833975,0.0,0.0,0.0,0.0,False,False,0
4.333333333333333,5.53,2.83,14.999999999999925,0.32195225604880884,0.00343478701581014,True,False,0.29519947344647335,0.0,0.0,0.0,0.0,False,False,0
4.416666666666667,5.47,2.92,14.999999999999948,0.32029474477051656,0.0034170065090820406,True,False,0.3026783738206428,0.0,0.0,0.0,0.0,False,False,0
4.5,5.4,3.0,14.99999999999997,0.3186520276002252,0.003399385699613499,True,False,0.3087136043657918,0.0,0.0,0.0,0.0,False,False,0
4.583333333333333,5.35,3.08,14.999999999999982,0.3171757393989229,0.0033835509582186753,True,False,0.31531114687992184,0.0,0.0,0.0,0.0,False,False,0
4.666666666666667,5.3,3.17,14.999999999999986,0.31581050628082674,0.0033689081128486587,True,False,0.32285951277792607,0.0,0.0,0.0,0.0,False,False,0
4.75,5.25,3.25,14.999999999999993,0.31452538772325694,0.0033551251649117553,True,False,0.32931757315876686,0.0,0.0,0.0,0.0,False,False,0
4.833333333333333,5.2,3.33,14.999999999999996,0.31329522825449546,0.0033419322245154814,True,False,0.33571008255703244,0.0,0.0,0.0,0.0,False,False,0
4.916666666666667,5.15,3.42,14.999999999999998,0.31210030668737493,0.003329117728676446,True,False,0.34304108147662926,0.0,0.0,0.0,0.0,False,False,0
5.0,5.1,3.5,14.999999999999996,0.310933161213506,0.003316601614318308,True,False,0.34930041509818777,0.0,0.0,0.0,0.0,False,False,0
5.083333333333333,5.08,3.58,15.0,0.31003544944063144,0.0033069751661970455,True,False,0.35656736729747246,0.0,0.0,0.0,0.0,False,False,0
5.166666666666667,5.07,3.67,15.000000000000002,0.30939315807955775,0.0033000878540677746,True,False,0.36516491808594864,0.0,0.0,0.0,0.0,False,False,0
5.25,5.05,3.75,15.000000000000002,0.30882714118104304,0.003294018561357734,True,False,0.3723783286064064,0.0,0.0,0.0,0.0,False,False,0
5.333333333333333,5.03,3.83,15.0,0.30830896189138607,0.0032884623256301147,True,False,0.3795629390667496,0.0,0.0,0.0,0.0,False,False,0
5.416666666666667,5.02,3.92,14.999999999999996,0.30790878517965725,0.003284171453392984,True,False,0.3880946856065965,0.0,0.0,0.0,0.0,False,False,0
5.5,5.0,4.0,14.999999999999998,0.30749111422688025,0.003279693062949592,True,False,0.39522656405004714,0.0,0.0,0.0,0.0,False,False,0
5.583333333333333,5.0,4.03,15.0,0.3072488431066748,0.003277095390346469,True,False,0.3981907632804225,0.0,0.0,0.0,0.0,False,False,0
5.666666666666667,5.0,4.07,15.0,0.30710864292024564,0.0032755921497028724,True,False,0.40214302892092296,0.0,0.0,0.0,0.0,False,False,0
5.75,5.0,4.1,15.0,0.30702810942395004,0.0032747286646415534,True,False,0.4051072281512983,0.0,0.0,0.0,0.0,False,False,0
5.833333333333333,5.0,4.13,15.0,0.3069820425326528,0.0032742347336944108,True,False,0.4080714273816736,0.0,0.0,0.0,0.0,False,False,0
5.916666666666667,5.0,4.17,15.0,0.30695575446501927,0.003273952872390793,True,False,0.4120236930221741,0.0,0.0,0.0,0.0,False,False,0
6.0,5.0,4.2,14.999999999999998,0.3069408630185242,0.0032737932060502885,True,False,0.4149878922525495,0.0,0.0,0.0,0.0,False,False,0
6.083333333333333,5.18,4.23,15.0,0.30866492729933936,0.0032922791941450537,True,False,0.4255779546494849,0.0,0.0,0.0,0.0,False,False,0
6.166666666666667,5.37,4.27,15.0,0.31152767706104934,0.0033229769594923506,True,False,0.4380396704574681,0.0,0.0,0.0,0.0,False,False,0
6.25,5.55,4.3,14.999999999999996,0.3149568522118388,0.0033597525710638613,True,False,0.4494813233204304,0.0,0.0,0.0,0.0,False,False,0
6.333333333333333,5.73,4.33,14.999999999999998,0.31872537020468245,0.0034001723969808856,True,False,0.4613662619772113,0.0,0.0,0.0,0.0,False,False,0
6.416666666666667,5.92,4.37,14.999999999999998,0.3228217956081039,0.003444115172026454,True,False,0.4753279141611977,0.0,0.0,0.0,0.0,False,False,0
6.5,6.1,4.4,15.000000000000002,0.3269978901723736,0.0034889189232346256,True,False,0.4882272860511261,0.0,0.0,0.0,0.0,False,False,0
6.583333333333333,6.42,4.42,15.0,0.3329314470332648,0.00355258886847386,True,False,0.5086568553039479,0.0,0.0,0.0,0.0,False,False,0
6.666666666666667,6.73,4.43,15.0,0.3397415672328448,0.0036256807417058418,True,False,0.5288338439734104,0.0,0.0,0.0,0.0,False,False,0
6.75,7.05,4.45,14.999999999999998,0.3472273167037092,0.003706043739210667,True,False,0.5525111593746055,0.0,0.0,0.0,0.0,False,False,0
6.833333333333333,7.37,4.47,14.999999999999996,0.3551365002839323,0.0037909749319750825,True,False,0.5781712066143888,0.0,0.0,0.0,0.0,False,False,0
6.916666666666667,7.68,4.48,14.999999999999998,0.36317570954611406,0.0038773260111130336,True,False,0.6039016211680099,0.0,0.0,0.0,0.0,False,False,0
7.0,8.0,4.5,15.000000000000002,0.3715289188839903,0.003967075089197944,True,False,0.634212964931614,0.0,0.0,0.0,0.0,False,False,0
7.083333333333333,8.33,4.52,15.000000000000002,0.3802843693534703,0.004061173584524384,True,False,0.6684206994488632,0.0,0.0,0.0,0.0,False,False,0
7.166666666666667,8.67,4.53,15.000000000000002,0.3894835151301172,0.00416007114161779,True,False,0.7057377004730943,0.0,0.0,0.0,0.0,False,False,0
7.25,9.0,4.55,15.0,0.3988111358852578,0.004260381806849437,True,False,0.7476879894317586,0.0,0.0,0.0,0.0,False,False,0
7.333333333333333,9.33,4.57,14.999999999999996,0.40830239930980355,0.0043624853060457965,True,False,0.794514690061865,0.0,0.0,0.0,0.0,False,False,0
7.416666666666667,9.67,4.58,15.000000000000002,0.41816804047344286,0.0044686515173938965,True,False,0.8468558397588385,0.0,0.0,0.0,0.0,False,False,0
7.5,10.0,4.6,15.0,0.428092217746379,0.004575483964680889,True,False,0.9064852575041709,0.0,0.0,0.0,0.0,False,False,0
7.583333333333333,10.37,4.62,14.999999999999996,0.4390862432981014,0.0046938757344719235,True,False,0.9829216752213736,0.0,0.0,0.0,0.0,False,False,0
7.666666666666667,10.73,4.63,14.999999999999996,0.4503210212156058,0.004814906332821347,True,False,1.0678089433852436,0.0,0.0,0.0,0.0,False,False,0
7.75,11.1,4.65,15.0,0.4620611848052985,0.004941431336123959,True,False,1.1738190976107397,0.0,0.0,0.0,0.0,False,False,0
7.833333333333333,11.47,4.67,15.0,0.4741075634471922,0.005071309557829851,True,False,1.3020236562073857,0.0,0.0,0.0,0.0,False,False,0
7.916666666666667,11.83,4.68,15.0,0.48610633920605884,0.005200728052368484,True,False,1.4525145936824515,0.0,0.0,0.0,0.0,False,False,0
8.0,12.2,4.7,15.71901210609102,0.46416857697124486,0.005200728052368484,False,True,0.0,4.01784705882353,4.01784705882353,0.3956037523620661,0.7102823529411765,False,False,1
8.083333333333334,12.6,4.72,16.49238789704821,0.44180393727573086,0.005200728052368484,False,True,0.0,3.9993058823529406,3.9993058823529406,0.3673642254444368,0.7174352941176472,False,False,1
8.166666666666666,13.0,4.73,17.310025325942906,0.41946583244968355,0.005200728052368484,False,True,0.0,3.9807647058823536,3.980764705882353,0.3410540673756233,0.7245882352941176,False,True,1
8.25,13.4,4.75,18.183172030107034,0.39700130426889374,0.005200728052368484,False,True,0.0,3.9622235294117645,3.962223529411765,0.3169180882339787,0.7317411764705883,False,True,1
8.333333333333334,13.8,4.77,19.11238904959096,0.3745672955606934,0.005200728052368484,False,True,0.0,3.943682352941176,3.9436823529411766,0.29454320552025504,0.7388588235294118,False,True,1
8.416666666666666,14.2,4.78,20.08672199362816,0.35256240503116426,0.005200728052368484,False,True,0.0,3.925141176470588,3.9251411764705884,0.2738556732920937,0.7457294117647058,False,True,1
8.5,14.6,4.8,21.117634775860118,0.3308491667038592,0.005200728052368484,False,True,0.0,3.9065999999999996,3.9066,0.25495941814419804,0.7525999999999999,False,True,1
8.583333333333334,14.97,4.82,22.203719140323795,0.30958716760234917,0.005200728052368484,False,True,0.0,3.889449411764706,3.889449411764706,0.23760403846460942,0.7589552941176472,False,True,1
8.666666666666666,15.33,4.83,23.33276170960096,0.28910051547642,0.005200728052368484,False,True,0.0,3.872762352941176,3.872762352941176,0.22164886166625322,0.7651388235294116,False,True,1
8.75,15.7,4.85,24.516983351163272,0.26923806789453114,0.005200728052368484,False,True,0.0,3.8556117647058827,3.8556117647058827,0.2070772574289145,0.7714941176470589,False,True,1
8.833333333333334,16.07,4.87,25.756448152769952,0.2500803940507657,0.005200728052368484,False,True,0.0,3.838461176470589,3.838461176470589,0.19364730706397837,0.7778494117647059,False,True,1
8.916666666666666,16.43,4.88,27.038483197885174,0.23186644018348687,0.005200728052368484,False,True,0.0,3.8217741176470588,3.8217741176470588,0.18129214068351113,0.7840329411764706,False,True,1
9.0,16.8,4.9,28.37558863085494,0.21444858986463658,0.005200728052368484,False,True,0.0,3.804623529411765,3.804623529411765,0.1699796731475937,0.7903882352941177,False,True,1
9.083333333333334,17.07,4.92,29.76186573331764,0.19793396814462916,0.005200728052368484,False,True,0.0,3.7921082352941173,3.7921082352941173,0.15972951387818074,0.7950258823529412,False,True,1
9.166666666666666,17.33,4.93,31.184211151755317,0.18246786312428018,0.005200728052368484,False,True,0.0,3.780056470588235,3.7800564705882356,0.1503079406567429,0.7994917647058823,False,True,1
9.25,17.6,4.95,32.655293118974555,0.16789383424088355,0.005200728052368484,False,True,0.0,3.7675411764705884,3.7675411764705884,0.14167248582253333,0.804129411764706,False,True,1
9.333333333333334,17.87,4.97,34.17497899443947,0.15420623770492825,0.005200728052368484,False,True,0.0,3.7550258823529417,3.755025882352941,0.1336908455550623,0.8087670588235295,False,True,1
9.416666666666666,18.13,4.98,35.72992604500581,0.1414946772703037,0.005200728052368484,False,True,0.0,3.7430047058823535,3.7430047058823535,0.12632136859792947,0.8131717647058825,False,True,1
9.5,18.4,5.0,37.33301133490588,0.12961864734179962,0.005200728052368484,False,True,0.0,3.730552941176471,3.730552941176471,0.11953048829609572,0.8176823529411765,False,True,1
9.583333333333334,18.62,5.0,38.95574793738674,0.11873579641157472,0.005200728052368484,False,True,0.0,3.72040705882353,3.72040705882353,0.11329514677227981,0.8213576470588236,False,True,1
9.666666666666666,18.83,5.0,40.59709453004036,0.10877161155842324,0.005200728052368484,False,True,0.0,3.710722352941177,3.710722352941177,0.10759997254897527,0.8248658823529412,False,True,1
9.75,19.05,5.0,42.257257505421144,0.09964885458598763,0.005200728052368484,False,True,0.0,3.700576470588235,3.700576470588235,0.10235800964551639,0.8285411764705883,False,True,1
9.833333333333334,19.27,5.0,43.93588608950705,0.09129934056441961,0.005200728052368484,False,True,0.0,3.6904305882352944,3.6904305882352944,0.09752886250537916,0.8322164705882353,False,True,1
9.916666666666666,19.48,5.0,45.63205858667979,0.08366222359672561,0.005200728052368484,False,True,0.0,3.6807458823529404,3.680745882352941,0.09307922818058555,0.8357247058823529,False,True,1
10.0,19.7,5.0,47.34609430647726,0.07667557045220653,0.005200728052368484,False,True,0.0,3.6706,3.6706,0.08894780502799364,0.8393999999999999,False,True,1
10.083333333333334,19.87,4.98,49.04883911375029,0.07038651500958731,0.005200728052368484,False,True,0.0,3.6627600000000005,3.6627600000000005,0.08516518684143073,0.8422400000000001,False,True,1
10.166666666666666,20.03,4.97,50.75221073195433,0.06467771113672192,0.005200728052368484,False,True,0.0,3.6553811764705886,3.655381176470588,0.08170811754500333,0.8449129411764706,False,True,1
10.25,20.2,4.95,52.44353231838621,0.059527006928455306,0.005200728052368484,False,True,0.0,3.6475411764705883,3.6475411764705883,0.07849737258883735,0.8477529411764706,False,True,1
10.333333333333334,20.37,4.93,54.12245881322494,0.05487297694088601,0.005200728052368484,False,True,0.0,3.639701176470588,3.639701176470588,0.07553630107264099,0.8505929411764707,False,True,1
10.416666666666666,20.53,4.92,55.801106475592285,0.05063155249030867,0.005200728052368484,False,True,0.0,3.632322352941176,3.632322352941176,0.07280669001445828,0.8532658823529412,False,True,1
10.5,20.7,4.9,57.46681606465203,0.04679012084117079,0.005200728052368484,False,True,0.0,3.624482352941177,3.6244823529411767,0.07024894707439201,0.8561058823529412,False,True,1
10.583333333333334,20.82,4.88,59.116269514372696,0.043312044681410415,0.005200728052368484,False,True,0.0,3.618948235294117,3.6189482352941176,0.06791483694268877,0.8581105882352942,False,True,1
10.666666666666666,20.93,4.87,60.761714941095086,,0.005200728052368484,False,True,0.0,3.613875294117647,3.6138752941176473,0.06575250640005022,0.8599482352941177,False,True,1
10.75,21.05,4.85,62.39048534596972,,0.005200728052368484,False,True,0.0,3.6083411764705886,3.608341176470588,0.06371452849239274,0.8619529411764707,False,True,1
10.833333333333334,21.17,4.83,64.00238288328494,,0.005200728052368484,False,True,0.0,3.6028070588235295,3.6028070588235295,0.061811332868552796,0.8639576470588235,False,True,1
10.916666666666666,21.28,4.82,65.60976374612548,,0.005200728052368484,False,True,0.0,3.5977341176470587,3.5977341176470587,0.060038041173229,0.8657952941176471,False,True,1
11.0,21.4,4.8,67.19995617442348,,0.005200728052368484,False,True,0.0,3.5922,3.5922,0.05835591977373176,0.8678,False,True,1
11.083333333333334,21.48,4.78,68.77034527343896,,0.005200728052368484,False,True,0.0,3.5885105882352937,3.5885105882352937,0.056805600408642375,0.8691364705882354,False,True,1
11.166666666666666,21.57,4.77,70.33459631838703,,0.005200728052368484,False,True,0.0,3.58436,3.58436,0.05534263777470348,0.8706400000000001,False,True,1
11.25,21.65,4.75,71.87879287502807,,0.005200728052368484,False,True,0.0,3.5806705882352943,3.5806705882352943,0.053962014967698514,0.8719764705882354,False,True,1
11.333333333333334,21.73,4.73,73.40281172073938,,0.005200728052368484,False,True,0.0,3.5769811764705883,3.5769811764705883,0.05266174310634188,0.8733129411764706,False,True,1
11.416666666666666,21.82,4.72,74.92038535044696,,0.005200728052368484,False,True,0.0,3.5728305882352935,3.572830588235294,0.05142869108020474,0.8748164705882353,False,True,1
11.5,21.9,4.7,76.41758459582977,,0.005200728052368484,False,True,0.0,3.569141176470588,3.569141176470588,0.050260512733093544,0.8761529411764706,False,True,1
11.583333333333334,21.92,4.68,77.89060645452999,,0.005200728052368484,False,True,0.0,3.568218823529412,3.5682188235294117,0.04919413439131499,0.8764870588235294,False,True,1
11.666666666666666,21.93,4.67,79.35199596225617,,0.005200728052368484,False,True,0.0,3.5677576470588233,3.5677576470588233,0.04819375696719482,0.8766541176470588,False,True,1
11.75,21.95,4.65,80.7890405491082,,0.005200728052368484,False,True,0.0,3.5668352941176464,3.566835294117647,0.04723429362602816,0.8769882352941176,False,True,1
11.833333333333334,21.97,4.63,82.20165716199588,,0.005200728052368484,False,True,0.0,3.5659129411764705,3.5659129411764705,0.046326696047680624,0.8773223529411764,False,True,1
11.916666666666666,21.98,4.62,83.60243381546813,,0.005200728052368484,False,True,0.0,3.565451764705882,3.565451764705882,0.045473139987761146,0.877489411764706,False,True,1
12.0,22.0,4.6,84.9786482237515,,0.005200728052368484,False,True,0.0,3.5645294117647053,3.5645294117647057,0.04465120772157718,0.8778235294117647,False,True,1
12.083333333333334,21.95,4.58,86.3259031609414,,0.005200728052368484,False,True,0.0,3.566835294117647,3.566835294117647,0.043911269907153924,0.8769882352941176,False,True,1
12.166666666666666,21.9,4.57,87.65743603904735,,0.005200728052368484,False,True,0.0,3.5691411764705885,3.569141176470588,0.043211747814892246,0.8761529411764706,False,True,1
12.25,21.85,4.55,88.95989343966012,,0.005200728052368484,False,True,0.0,3.5714470588235296,3.571447058823529,0.04254311524729887,0.8753176470588236,False,True,1
12.333333333333334,21.8,4.53,90.23321702438695,,0.005200728052368484,False,True,0.0,3.5737529411764704,3.5737529411764704,0.04191019178973543,0.8744823529411765,False,True,1
