time,T_amb,q_server_kW,T_room,phi_room,X_room,vent_on,ac_on,m_dot_vent,Q_AC_kW,Q_AC_max_kW,m_dot_ac,W_comp_kW,W_fan_kW,W_el_kW,COP_eff,fan_limited,ac_overloaded,n_cycles_cum
0.0,13.4,2.2,14.996831787906203,0.6001224486782688,0.006431847563044655,False,False,0.0,0.0,7.043905882352941,0.0,0.0,0.0,0.0,,False,False,0
0.08333333333333333,13.3,2.18,18.00580731529638,0.4955124558837597,0.006431847563044655,False,False,0.0,0.0,7.052164705882353,0.0,0.0,0.0,0.0,,False,False,0
0.16666666666666666,13.2,2.17,20.987428519710274,0.4116466565623139,0.006431847563044655,False,True,0.0,7.060423529411764,7.060423529411764,0.37805512870455743,1.586271213368839,0.01210939322060427,1.5983806065894433,5.302726063513671,False,False,1
0.25,13.1,2.15,16.76085633848176,0.5037696822194714,0.006040349719884973,False,True,0.0,7.068682352941175,7.068682352941176,0.5282281819945328,1.5867834027198842,0.01971547180410503,1.6064988745239892,5.223590134404716,False,False,1
0.3333333333333333,13.0,2.13,12.724743943571815,0.6221254581462167,0.005746076255373585,False,True,0.0,5.8039404859545325,5.8039404859545325,0.6801474938964364,1.5103681930458943,0.04013723201484524,1.5505054250607395,4.184745954803841,False,False,1
0.4166666666666667,12.9,2.12,9.883591087089977,0.7296373171134062,0.005580277425180274,False,False,0.0,0.0,3.0840154135252127,0.0,0.0,0.0,0.0,,False,False,1
0.5,12.8,2.1,12.78768313308294,0.6018456831777347,0.005580277425180274,False,False,0.0,0.0,5.878279855305026,0.0,0.0,0.0,0.0,,False,False,1
0.5833333333333334,12.72,2.08,15.664378084302387,0.4994874714452365,0.005580277425180274,True,False,1.0341048985369747,0.0,0.0,0.0,0.0,0.0,0.0,,False,False,1
0.6666666666666666,12.63,2.07,14.92603433742418,0.5207675379738721,0.005548143600519655,True,False,0.8660279859230117,0.0,0.0,0.0,0.0,0.0,0.0,,False,False,1
0.75,12.55,2.05,14.963563060102702,0.5167224216044882,0.005518112108829868,True,False,0.840322242426232,0.0,0.0,0.0,0.0,0.0,0.0,,False,False,1
0.8333333333333334,12.47,2.03,14.953030302854051,0.5143875490491185,0.005489198434339775,True,False,0.8123775293965575,0.0,0.0,0.0,0.0,0.0,0.0,,False,False,1
0.9166666666666666,12.38,2.02,14.935263189907346,0.5123334027180784,0.0054607749972796615,True,False,0.7821186418678963,0.0,0.0,0.0,0.0,0.0,0.0,,False,False,1
